,0,2
0.0,17.49370261948941,(17.49370261948941+0j)
0.0425531914893617,5.673078491440086,(3.354561206439958-4.575012424276925j)
0.0851063829787234,11.950838262045611,(11.707479412641067-2.3994709767277733j)
0.1276595744680851,25.75580901165903,(-22.112249378085455-13.206442567414427j)
0.1702127659574468,7.511224516251471,(7.429142538522925+1.1074000523055354j)
0.2127659574468085,19.770975326019343,(-0.9019232862908679-19.750392394271866j)
0.2553191489361702,17.747520114531063,(14.936818088861342+9.58467190862313j)
0.2978723404255319,33.003225549066194,(-24.10979919210788-22.537313050999888j)
0.3404255319148936,16.907058906616978,(-3.4877320722907292+16.543408532214002j)
0.3829787234042553,25.872707360281055,(-21.299651792494515-14.687471520626916j)
0.425531914893617,9.610556848579957,(9.477454099130005-1.5939469058506854j)
0.46808510638297873,8.226342319012147,(-6.301093850341425-5.288565423511334j)
0.5106382978723404,14.608194115730907,(14.531081052645678+1.4990059253775014j)
0.5531914893617021,17.977842727870193,(-9.23636027997653+15.423763416446295j)
0.5957446808510638,6.134491321782783,(1.2240773789641413-6.011124549311597j)
0.6382978723404256,7.672587074966712,(-5.2736783291292255+5.5728726258384045j)
0.6808510638297872,2.7318152864480987,(-0.6612867047743807-2.6505687414892956j)
0.7234042553191489,7.973481705860823,(7.903327728330167+1.055377341193541j)
0.7659574468085106,4.264210613941221,(4.166743009799473+0.9065014342714498j)
0.8085106382978723,2.5290285463441,(2.501548232756098+0.37180885871398095j)
0.851063829787234,1.637296146222778,(1.6102028256849987+0.2966235502990382j)
0.8936170212765957,0.5220806887639855,(-0.34755767693074757-0.3895791405950524j)
0.9361702127659575,0.41379313702525305,(0.3273294538233415-0.25314065044736056j)
0.9787234042553191,0.6577442657270964,(0.6270277989672577-0.19865462093581776j)
1.0212765957446808,0.8575327522593059,(0.154841985483192-0.8434372417252176j)
1.0638297872340425,0.4507029348259371,(-0.28940082028039815-0.34551454481938326j)
1.1063829787234043,0.9742944518592253,(0.4925076961919638+0.8406460896925367j)
1.1489361702127658,1.462324769156098,(-0.2354570220542846-1.4432441655010297j)
1.1914893617021276,0.8626449912204005,(-0.5912881397052349+0.6281199859275037j)
1.2340425531914894,0.8779884298493803,(-0.8322510655858903-0.2796816883182206j)
1.2765957446808511,2.020938041036693,(-1.22764587418169+1.605327434922203j)
1.3191489361702127,7.834642946731318,(-6.2953151713147975+4.66375781924625j)
1.3617021276595744,5.008992672638496,(4.565161673331074-2.0613846052823734j)
1.4042553191489362,2.011416553629821,(0.9455886165099221+1.7752911650044672j)
1.4468085106382977,2.6719877028459305,(2.670091550411353-0.1006449034068233j)
1.4893617021276595,1.4091163444731265,(-1.2374844455805023+0.6739741235445348j)
1.5319148936170213,2.0776926032985066,(-1.8982139328665173+0.8447428122646288j)
1.574468085106383,2.625381354512897,(-2.0789918254959914+1.6032530200017767j)
1.6170212765957446,1.8718099723123978,(1.750679333717382+0.6624156119408737j)
1.6595744680851063,1.0984953098831505,(-0.018060632396462772-1.0983468301919566j)
1.702127659574468,2.6977099879809545,(0.8003179679823786-2.57626286107935j)
1.7446808510638296,0.8371670933090954,(-0.6499655762639547+0.5276300709696757j)
1.7872340425531914,2.3671843282498695,(-0.5859524927726+2.2935172378086373j)
1.8297872340425532,1.335597427407348,(-0.1541410548198948+1.3266729149704295j)
1.872340425531915,1.3994422197172496,(-0.9056854702987399+1.0668516088083164j)
1.9148936170212765,0.09628511913480134,(-0.08581693575858723+0.043660940253382075j)
1.9574468085106382,0.3414455861275983,(0.07446075974784339-0.3332276752369063j)
2.0,0.2378229081351957,(-0.17655113015376234-0.15934062280319794j)
2.0425531914893615,0.5195050449364645,(-0.48650003786595686-0.1822174658776174j)
2.0851063829787235,0.5164353018909047,(-0.3020499639802727-0.4188928744902041j)
2.127659574468085,0.980180966052322,(-0.32002246476396323-0.9264665931687235j)
2.1702127659574466,0.4290987659006278,(0.3026485860803433+0.30418675881933255j)
2.2127659574468086,1.8282141823506244,(1.5055430180527711+1.0371631102871501j)
2.25531914893617,1.0881557145864575,(-0.8692416445493834+0.6546005060861531j)
2.2978723404255317,0.422756272200109,(0.27422884055862395+0.32174742996705574j)
2.3404255319148937,4.098583735745859,(-3.8710532846031223+1.3466013169026156j)
2.382978723404255,2.735504832483915,(2.1564979876209907-1.6830041942697196j)
2.4255319148936167,2.054652756229719,(-0.179429763480135-2.046803094745522j)
2.4680851063829787,2.108915369125319,(0.7112841599445563-1.9853460348123064j)
2.5106382978723403,0.8878751151776669,(0.8867234985005357-0.04520682867361708j)
2.5531914893617023,0.987697465527701,(-0.72766919679071+0.6678651236977472j)
2.595744680851064,3.0531150720981834,(-1.6386969732824772-2.576079166723714j)
2.6382978723404253,1.2553620603185083,(-1.2110628914681403-0.3305458748736061j)
2.6808510638297873,1.886851371450501,(-1.8468133329888492-0.38663757065144955j)
2.723404255319149,0.6443480636608332,(-0.10867377808273737+0.6351176561084482j)
2.7659574468085104,1.3977243041083753,(-0.9621662667726265+1.0138388951801314j)
2.8085106382978724,1.3599569393475328,(1.1415054790940604-0.7392212916831798j)
2.851063829787234,0.47025068759934163,(0.25900011716277327+0.39249795986389957j)
2.8936170212765955,0.44709832170728925,(-0.02545790290054306-0.44637294323623744j)
2.9361702127659575,0.2179898685468807,(-0.11394437965857673+0.18583934226451743j)
2.978723404255319,0.0489428406717172,(0.036368494277793206-0.03275262244436647j)
3.021276595744681,0.18402463810148936,(-0.034971111054187265-0.1806712174642653j)
3.0638297872340425,0.338417020577388,(-0.3164005344205192+0.12006990311850055j)
3.106382978723404,0.67137240758826,(0.6708974177928819-0.025250039003930608j)
3.148936170212766,1.9477017305203077,(-1.0524584044275667+1.638863428727843j)
3.1914893617021276,1.3283448525701653,(-0.6037732112248144-1.1831981899736534j)
3.234042553191489,0.29033060035563363,(0.2356385042615231-0.16960646453556777j)
3.276595744680851,1.1223760838409151,(-0.4531658169052752-1.0268246276588051j)
3.3191489361702127,0.910734122379907,(-0.9105260315375431+0.019467602820905067j)
3.361702127659574,0.6539297427148898,(0.6420318074350118+0.12417433973609027j)
3.404255319148936,1.7785058251498285,(1.5654388381421822-0.8440878000113058j)
3.4468085106382977,1.5498233226840794,(0.4132695624312838+1.4937069994826213j)
3.4893617021276593,0.8866561319916748,(-0.3302479965876105-0.8228580419175034j)
3.5319148936170213,0.7189697824743627,(0.6073452797246027-0.38477169764352015j)
3.574468085106383,1.349209975832444,(-1.2423557967302041-0.5262315395495066j)
3.617021276595745,1.7738095588476177,(1.3878431909265811+1.1046681078305398j)
3.6595744680851063,0.2854406127150448,(0.20370885317487092-0.1999476094513737j)
3.702127659574468,1.1990960439680756,(0.5423701619745577-1.0694231763243123j)
3.74468085106383,0.820756469434228,(-0.8199826103347738+0.03563286217396994j)
3.7872340425531914,0.8113983596853751,(0.46075856332014015-0.6678838554923138j)
3.829787234042553,0.19334810672357894,(0.1587669096546403-0.11034744569906346j)
3.872340425531915,0.5950430744999116,(-0.47656214885583914+0.35632117364564847j)
3.9148936170212765,0.4386305624533507,(-0.37427996412592324-0.22871659050458146j)
3.957446808510638,0.07499259627249531,(-0.04235866357287321-0.061884029571526944j)
4.0,0.10944587599874078,(-0.07424335672284424-0.08041345506602887j)
4.042553191489362,0.030441039433630957,(0.02507867113838258-0.01725448161298193j)
4.085106382978723,0.5751431843082536,(-0.1544577951745213-0.5540148661959022j)
4.127659574468085,0.3757646777861402,(-0.16381053820030686-0.33817924336991406j)
4.170212765957447,0.7724163685335036,(-0.31825175822093005-0.7038059851747298j)
4.212765957446808,0.1570455110463095,(-0.06032421555048326-0.14499752259268212j)
4.25531914893617,0.12992351937838903,(-0.12134949755665206+0.04641573365158333j)
4.297872340425532,0.5563472499679567,(0.26523849840989233+0.4890509191364164j)
4.340425531914893,0.8907290426690964,(0.052511766309838025+0.8891798141282932j)
4.382978723404255,1.164403934467904,(-0.5870386525660048-1.0055954171523578j)
4.425531914893617,1.6980564037125203,(-1.3453438294272582-1.0360721648664721j)
4.468085106382978,1.0849712278920713,(-1.0847509243789126-0.021863151939361447j)
4.51063829787234,0.8981495876859849,(-0.88552126902374+0.1500825238563432j)
4.553191489361702,0.9961746454174878,(-0.7526516475517773+0.6525943775502918j)
4.595744680851063,1.3715924961928179,(-0.14633136845266567-1.3637643147623475j)
4.638297872340425,0.28766174230794955,(0.27924159412737604+0.06908986971218695j)
4.680851063829787,1.7345566738636862,(-1.3753979487415888+1.056866754819397j)
4.723404255319148,0.4899660548929487,(-0.4311968451636997+0.232671475837139j)
4.76595744680851,0.7930816321655082,(-0.6377137003836888+0.4714867035466105j)
4.808510638297872,1.0916553012905719,(-1.036284801997837+0.3432566182670234j)
4.8510638297872335,0.3922965820679914,(-0.3921830726869008-0.009436408219731407j)
4.8936170212765955,0.23408320673890717,(-0.09913870455039603+0.21205297672336326j)
4.9361702127659575,0.46920171116950116,(-0.42828999373713383-0.19161922405915804j)
4.9787234042553195,0.3478161826140253,(-0.18959407184456994+0.2915993566686817j)
5.0212765957446805,0.19957489692291522,(-0.1881506639566919+0.06655424204698185j)
5.0638297872340425,0.575884835755177,(-0.5653120753416802+0.1098435320155437j)
5.1063829787234045,0.27389255933212897,(-0.10744690058853693+0.2519370905829883j)
5.148936170212766,0.7633219502229427,(-0.7054115035218069+0.29164192152579926j)
5.191489361702128,0.3871855243187394,(-0.20540154198955407-0.32821157321199174j)
5.23404255319149,1.2429023035889295,(-0.6153055661972123+1.0799098094162287j)
5.276595744680851,0.7293493197265444,(-0.0949693717285274-0.7231398541216365j)
5.319148936170213,2.531443665908534,(-1.7060192903124682+1.8702152856690535j)
5.361702127659575,0.8890497127808596,(0.8149449584344638+0.3553506810433592j)
5.404255319148936,1.732933462221272,(1.0823491358262018+1.3533583164345202j)
5.446808510638298,0.8281616156497621,(0.7651000170906561+0.31697574904636155j)
5.48936170212766,2.256389751746007,(2.086190153161118+0.8597123685500859j)
5.531914893617021,0.5783416087083024,(-0.025211836970717064-0.5777918134067574j)
5.574468085106383,1.2956666593258073,(1.2912557025659805-0.10682135872255782j)
5.617021276595745,1.916973923352677,(-1.751919713946703+0.7781814304511885j)
5.659574468085106,1.4017179668715054,(1.2620087596840617+0.6100386456045905j)
5.702127659574468,0.27489226597868743,(-0.14015945475494548+0.23647639446188667j)
5.74468085106383,1.0187858477511458,(0.9270915974959945-0.4224047507194322j)
5.787234042553191,1.8712716226697073,(1.2515524747007958+1.3911412181655871j)
5.829787234042553,0.3044334988544378,(0.019850449343365217-0.3037856396961869j)
5.872340425531915,0.4614333296048403,(0.43882217710259447+0.14267380471953633j)
5.914893617021276,0.04138823411072074,(0.04075967414162612+0.007185741901312825j)
5.957446808510638,0.1291508002810365,(0.12904255308678014+0.005286653580262812j)
-6.0,0.1405224458520219,(0.1405224458520219+1.6375789613221059e-15j)
-5.957446808510638,0.1291508002810355,(0.1290425530867791-0.005286653580264172j)
-5.914893617021276,0.04138823411071956,(0.04075967414162507-0.007185741901311993j)
-5.872340425531915,0.4614333296048403,(0.43882217710259447-0.14267380471953633j)
-5.829787234042553,0.3044334988544358,(0.019850449343364593+0.30378563969618494j)
-5.787234042553191,1.8712716226697068,(1.2515524747007958-1.3911412181655862j)
-5.74468085106383,1.0187858477511447,(0.9270915974959925+0.4224047507194343j)
-5.702127659574468,0.27489226597868754,(-0.14015945475494523-0.23647639446188692j)
-5.659574468085106,1.4017179668715039,(1.2620087596840603-0.6100386456045894j)
-5.617021276595745,1.916973923352677,(-1.751919713946703-0.7781814304511885j)
-5.574468085106383,1.2956666593258075,(1.2912557025659805+0.10682135872256077j)
-5.531914893617021,0.5783416087083029,(-0.025211836970717244+0.5777918134067579j)
-5.48936170212766,2.2563897517460068,(2.0861901531611187-0.8597123685500834j)
-5.446808510638298,0.8281616156497613,(0.765100017090656-0.31697574904635994j)
-5.404255319148936,1.7329334622212746,(1.0823491358262038-1.353358316434522j)
-5.361702127659575,0.8890497127808596,(0.8149449584344638-0.3553506810433592j)
-5.319148936170213,2.531443665908533,(-1.706019290312468-1.8702152856690526j)
-5.276595744680851,0.7293493197265437,(-0.09496937172852671+0.7231398541216361j)
-5.23404255319149,1.2429023035889304,(-0.6153055661972142-1.0799098094162287j)
-5.191489361702128,0.3871855243187397,(-0.2054015419895543+0.32821157321199196j)
-5.148936170212766,0.7633219502229425,(-0.7054115035218069-0.2916419215257986j)
-5.1063829787234045,0.27389255933212897,(-0.10744690058853693-0.2519370905829883j)
-5.0638297872340425,0.5758848357551768,(-0.56531207534168-0.10984353201554263j)
-5.0212765957446805,0.19957489692291402,(-0.1881506639566906-0.06655424204698185j)
-4.9787234042553195,0.34781618261402536,(-0.18959407184456978-0.29159935666868186j)
-4.9361702127659575,0.46920171116950105,(-0.42828999373713383+0.19161922405915782j)
-4.8936170212765955,0.23408320673890623,(-0.09913870455039486-0.21205297672336276j)
-4.8510638297872335,0.3922965820679914,(-0.3921830726869008+0.009436408219731407j)
-4.808510638297872,1.0916553012905725,(-1.0362848019978375-0.3432566182670242j)
-4.76595744680851,0.7930816321655086,(-0.6377137003836895-0.4714867035466101j)
-4.723404255319148,0.4899660548929485,(-0.4311968451636989-0.23267147583714018j)
-4.680851063829787,1.7345566738636866,(-1.3753979487415895-1.056866754819397j)
-4.638297872340425,0.2876617423079508,(0.27924159412737737-0.0690898697121865j)
-4.595744680851063,1.3715924961928179,(-0.14633136845266567+1.3637643147623475j)
-4.553191489361702,0.9961746454174875,(-0.752651647551777-0.6525943775502916j)
-4.51063829787234,0.8981495876859841,(-0.8855212690237391-0.15008252385634335j)
-4.468085106382978,1.0849712278920705,(-1.0847509243789117+0.021863151939361253j)
-4.425531914893617,1.6980564037125205,(-1.3453438294272584+1.0360721648664724j)
-4.382978723404255,1.1644039344679034,(-0.5870386525660045+1.0055954171523571j)
-4.340425531914893,0.8907290426690964,(0.052511766309838025-0.8891798141282932j)
-4.297872340425532,0.5563472499679561,(0.265238498409893-0.4890509191364154j)
-4.25531914893617,0.12992351937838795,(-0.12134949755665125-0.046415733651582414j)
-4.212765957446808,0.1570455110463111,(-0.06032421555048251+0.1449975225926841j)
-4.170212765957447,0.7724163685335038,(-0.3182517582209304+0.7038059851747298j)
-4.127659574468085,0.3757646777861402,(-0.16381053820030678+0.3381792433699141j)
-4.085106382978723,0.5751431843082536,(-0.1544577951745213+0.5540148661959022j)
-4.042553191489362,0.030441039433630312,(0.02507867113838222+0.01725448161298132j)
-4.0,0.10944587599874099,(-0.07424335672284459+0.08041345506602882j)
-3.957446808510638,0.07499259627249628,(-0.04235866357287252+0.061884029571528595j)
-3.9148936170212765,0.43863056245335086,(-0.37427996412592324+0.22871659050458173j)
-3.872340425531915,0.5950430744999111,(-0.4765621488558385-0.3563211736456484j)
-3.829787234042553,0.19334810672357894,(0.1587669096546403+0.11034744569906346j)
-3.7872340425531914,0.8113983596853753,(0.46075856332013954+0.6678838554923143j)
-3.74468085106383,0.8207564694342278,(-0.8199826103347737-0.03563286217397002j)
-3.702127659574468,1.1990960439680756,(0.5423701619745571+1.0694231763243125j)
-3.6595744680851063,0.2854406127150448,(0.20370885317487056+0.19994760945137408j)
-3.617021276595745,1.773809558847619,(1.3878431909265825-1.1046681078305403j)
-3.574468085106383,1.349209975832444,(-1.2423557967302041+0.5262315395495066j)
-3.5319148936170213,0.7189697824743627,(0.6073452797246028+0.38477169764352015j)
-3.4893617021276593,0.8866561319916745,(-0.33024799658761+0.8228580419175033j)
-3.4468085106382977,1.5498233226840785,(0.4132695624312833-1.4937069994826204j)
-3.404255319148936,1.7785058251498287,(1.5654388381421827+0.8440878000113057j)
-3.361702127659574,0.6539297427148894,(0.6420318074350115-0.12417433973608927j)
-3.3191489361702127,0.910734122379907,(-0.9105260315375431-0.019467602820905067j)
-3.276595744680851,1.122376083840916,(-0.4531658169052759+1.0268246276588058j)
-3.234042553191489,0.2903306003556338,(0.2356385042615231+0.16960646453556805j)
-3.1914893617021276,1.328344852570167,(-0.6037732112248152+1.1831981899736552j)
-3.148936170212766,1.9477017305203075,(-1.0524584044275667-1.6388634287278427j)
-3.106382978723404,0.6713724075882593,(0.6708974177928811+0.025250039003931662j)
-3.0638297872340425,0.338417020577388,(-0.3164005344205192-0.12006990311850055j)
-3.021276595744681,0.18402463810148958,(-0.03497111105418743+0.18067121746426548j)
-2.978723404255319,0.048942840671717044,(0.03636849427779287+0.03275262244436661j)
-2.9361702127659575,0.21798986854688165,(-0.1139443796585771-0.18583934226451831j)
-2.8936170212765955,0.4470983217072901,(-0.02545790290054306+0.4463729432362383j)
-2.851063829787234,0.47025068759934224,(0.259000117162774-0.3924979598638998j)
-2.8085106382978724,1.3599569393475328,(1.1415054790940604+0.7392212916831798j)
-2.7659574468085104,1.397724304108377,(-0.9621662667726277-1.013838895180132j)
-2.723404255319149,0.6443480636608326,(-0.10867377808273737-0.6351176561084476j)
-2.6808510638297873,1.886851371450502,(-1.8468133329888503+0.38663757065144916j)
-2.6382978723404253,1.2553620603185074,(-1.2110628914681394+0.330545874873606j)
-2.595744680851064,3.0531150720981826,(-1.6386969732824757+2.576079166723714j)
-2.5531914893617023,0.987697465527701,(-0.72766919679071-0.6678651236977472j)
-2.5106382978723403,0.8878751151776654,(0.8867234985005341+0.04520682867361692j)
-2.4680851063829787,2.1089153691253197,(0.7112841599445563+1.9853460348123073j)
-2.4255319148936167,2.05465275622972,(-0.17942976348013562+2.0468030947455227j)
-2.382978723404255,2.7355048324839144,(2.1564979876209907+1.6830041942697194j)
-2.3404255319148937,4.0985837357458585,(-3.871053284603122-1.3466013169026148j)
-2.2978723404255317,0.422756272200109,(0.27422884055862395-0.32174742996705574j)
-2.25531914893617,1.0881557145864553,(-0.8692416445493816-0.6546005060861517j)
-2.2127659574468086,1.828214182350625,(1.505543018052772-1.03716311028715j)
-2.1702127659574466,0.42909876590062795,(0.3026485860803441-0.304186758819332j)
-2.127659574468085,0.9801809660523229,(-0.32002246476396395+0.9264665931687242j)
-2.0851063829787235,0.5164353018909064,(-0.3020499639802734+0.4188928744902057j)
-2.0425531914893615,0.5195050449364645,(-0.48650003786595686+0.1822174658776174j)
-2.0,0.23782290813519547,(-0.1765511301537625+0.15934062280319744j)
-1.9574468085106382,0.34144558612759773,(0.07446075974784375+0.33322767523690566j)
-1.9148936170212765,0.09628511913480185,(-0.0858169357585881-0.04366094025338149j)
-1.872340425531915,1.3994422197172496,(-0.9056854702987392-1.0668516088083169j)
-1.8297872340425532,1.3355974274073459,(-0.15414105481989387-1.3266729149704275j)
-1.7872340425531914,2.3671843282498695,(-0.5859524927726-2.2935172378086373j)
-1.7446808510638296,0.8371670933090957,(-0.6499655762639546-0.5276300709696763j)
-1.702127659574468,2.697709987980955,(0.8003179679823799+2.5762628610793503j)
-1.6595744680851063,1.09849530988315,(-0.01806063239646305+1.0983468301919561j)
-1.6170212765957446,1.8718099723123978,(1.750679333717382-0.662415611940874j)
-1.574468085106383,2.6253813545128977,(-2.0789918254959923-1.6032530200017774j)
-1.5319148936170213,2.0776926032985066,(-1.8982139328665173-0.8447428122646288j)
-1.4893617021276595,1.4091163444731245,(-1.2374844455805012-0.6739741235445326j)
-1.4468085106382977,2.671987702845931,(2.6700915504113536+0.10064490340682336j)
-1.4042553191489362,2.011416553629819,(0.9455886165099194-1.7752911650044665j)
-1.3617021276595744,5.008992672638494,(4.565161673331073+2.061384605282373j)
-1.3191489361702127,7.83464294673132,(-6.2953151713148-4.663757819246249j)
-1.2765957446808511,2.020938041036693,(-1.22764587418169-1.605327434922203j)
-1.2340425531914894,0.8779884298493791,(-0.8322510655858886+0.27968168831822204j)
-1.1914893617021276,0.8626449912204007,(-0.5912881397052345-0.6281199859275044j)
-1.1489361702127658,1.4623247691560988,(-0.23545702205428415+1.4432441655010306j)
-1.1063829787234043,0.974294451859227,(0.492507696191965-0.8406460896925381j)
-1.0638297872340425,0.4507029348259387,(-0.2894008202803992+0.3455145448193845j)
-1.0212765957446808,0.8575327522593059,(0.154841985483192+0.8434372417252176j)
-0.9787234042553191,0.6577442657270954,(0.6270277989672574+0.19865462093581554j)
-0.9361702127659575,0.4137931370252526,(0.3273294538233408+0.2531406504473607j)
-0.8936170212765957,0.5220806887639875,(-0.34755767693075174+0.3895791405950514j)
-0.851063829787234,1.6372961462227775,(1.6102028256849983-0.29662355029903736j)
-0.8085106382978723,2.5290285463441,(2.501548232756098-0.3718088587139813j)
-0.7659574468085106,4.264210613941221,(4.166743009799473-0.9065014342714498j)
-0.7234042553191489,7.9734817058608245,(7.903327728330169-1.0553773411935392j)
-0.6808510638297872,2.7318152864481005,(-0.6612867047743799+2.6505687414892978j)
-0.6382978723404256,7.672587074966708,(-5.27367832912922-5.5728726258384045j)
-0.5957446808510638,6.1344913217827814,(1.2240773789641421+6.011124549311596j)
-0.5531914893617021,17.977842727870197,(-9.236360279976534-15.423763416446297j)
-0.5106382978723404,14.608194115730907,(14.531081052645678-1.4990059253775014j)
-0.46808510638297873,8.226342319012145,(-6.3010938503414256+5.288565423511332j)
-0.425531914893617,9.610556848579956,(9.477454099130004+1.5939469058506868j)
-0.3829787234042553,25.872707360281055,(-21.29965179249451+14.687471520626918j)
-0.3404255319148936,16.907058906616978,(-3.4877320722907283-16.543408532214002j)
-0.2978723404255319,33.003225549066194,(-24.10979919210787+22.53731305099989j)
-0.2553191489361702,17.747520114531063,(14.936818088861342-9.58467190862313j)
-0.2127659574468085,19.770975326019343,(-0.9019232862908684+19.750392394271866j)
-0.1702127659574468,7.511224516251473,(7.429142538522926-1.1074000523055325j)
-0.1276595744680851,25.755809011659032,(-22.11224937808546+13.20644256741443j)
-0.0851063829787234,11.950838262045616,(11.707479412641073+2.3994709767277733j)
-0.0425531914893617,5.673078491440085,(3.354561206439958+4.575012424276923j)
